text,to_user_id,from_user,id,from_user_id,iso_language_code,source,profile_image_url,geo_type,geo_coordinates_0,geo_coordinates_1,created_at,time
2 B a design thinker U shld B able 2 gleen insights by watching wht ppl do - &amp; design something that solves their problem. #dtpi,,SuziDafnis,10572995618,744060,en,&lt;a href=&quot;http://www.seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,http://a1.twimg.com/profile_images/55719992/suzi_dafnis-1_normal.jpg,,0,0,Tue 16 Mar 2010 14:50:10 +0000,1268751010
&quot;Innovation = the reduction of complexity&quot; - Kearney #dtpi #sxsw,,aaronsu,10572995235,163855,en,&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;,http://a1.twimg.com/profile_images/66346064/aaron_normal.jpg,,0,0,Tue 16 Mar 2010 14:50:10 +0000,1268751010
Headed to the #dtpi panel based on the reccomendation of @HeatherLaGarde.,,mikemccaffrey_,10573004901,7523845,en,&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Mobile Web&lt;/a&gt;,http://a1.twimg.com/profile_images/748591478/IMG_0195_askew_sxsw_normal.jpg,,0,0,Tue 16 Mar 2010 14:50:23 +0000,1268751023
Kearney got pretty worked up there. #dtpi,,missmoss,10573016113,554814,en,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,http://a3.twimg.com/profile_images/758527847/behance_profile_image_normal.jpg,,0,0,Tue 16 Mar 2010 14:50:39 +0000,1268751039
Nice. Kevin Kearney went on a bit of rant against process for process sake and pithy arguments against research. #dtpi,,saintsal,10573048312,10786345,en,&lt;a href=&quot;http://www.seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,http://a1.twimg.com/profile_images/590657596/SaintSal_normal.jpg,,0,0,Tue 16 Mar 2010 14:51:27 +0000,1268751087
#dtpi  User Centered Design @ SAP and Customer Focused Product Definition,,rolandk,10573054910,4888234,en,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,http://a3.twimg.com/profile_images/754253581/brain_normal.jpg,,0,0,Tue 16 Mar 2010 14:51:36 +0000,1268751096
What usually happens: The 'design team' creates the innovation and try to pass it off to others to implement. #dtpi,,SuziDafnis,10573078899,744060,en,&lt;a href=&quot;http://www.seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,http://a1.twimg.com/profile_images/55719992/suzi_dafnis-1_normal.jpg,,0,0,Tue 16 Mar 2010 14:52:13 +0000,1268751133
Design Thinking is a way to get early buy-in which saves good products. #dtpi,,saintsal,10573085607,10786345,en,&lt;a href=&quot;http://www.seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,http://a1.twimg.com/profile_images/590657596/SaintSal_normal.jpg,,0,0,Tue 16 Mar 2010 14:52:23 +0000,1268751143
#dtpi how do you get a company to embrace Design Thinking. Try to change SAP.  With the Deming Cycle?,,rolandk,10573128137,4888234,en,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,http://a3.twimg.com/profile_images/754253581/brain_normal.jpg,,0,0,Tue 16 Mar 2010 14:53:27 +0000,1268751207
There's a challenge - how do you introduce Design Thinking to 50000 people at SAP? Okay for that you need a process! #dtpi,,saintsal,10573132550,10786345,en,&lt;a href=&quot;http://www.seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;,http://a1.twimg.com/profile_images/590657596/SaintSal_normal.jpg,,0,0,Tue 16 Mar 2010 14:53:33 +0000,1268751213
